categoryId,type,target,reading,meaning,example,exampleMeaning,question,optionA,optionB,optionC,optionD,answer
n2-contrast-exception,grammar,とはいえ,,although or having said that,理解が進んだとはいえ、まだ課題は残っている。,Although understanding has progressed issues still remain.,Choose the grammar pattern that best fits this sentence meaning: Although understanding has progressed issues still remain.,べきだ,とはいえ,一方だ,ものだ,1
n2-contrast-exception,grammar,とはいえ,,although or having said that,オンライン化したとはいえ、対面での支援も重要だ。,Although it has moved online in-person support is also important.,Choose the grammar pattern that best fits this sentence meaning: Although it has moved online in-person support is also important.,を除いて,こととする,とはいえ,につれて,2
n2-contrast-exception,grammar,ものの,,although,新しい制度は導入されたものの、十分に活用されていない。,Although the new system was introduced it is not fully used.,Choose the grammar pattern that best fits this sentence meaning: Although the new system was introduced it is not fully used.,からこそ,ばかりに,ものの,反面,2
n2-contrast-exception,grammar,ものの,,although,計画は承認されたものの、実施時期は未定だ。,Although the plan was approved the implementation date is undecided.,Choose the grammar pattern that best fits this sentence meaning: Although the plan was approved the implementation date is undecided.,によって,からこそ,ざるを得ない,ものの,3
n2-contrast-exception,grammar,ものの,,although,説明は受けたものの、まだ理解できない部分がある。,Although I received an explanation there are still parts I cannot understand.,Choose the grammar pattern that best fits this sentence meaning: Although I received an explanation there are still parts I cannot understand.,によって,次第で,にしても,ものの,3
n2-contrast-exception,grammar,ものの,,although,売上は増えたものの、利益は減少した。,Although sales increased profit decreased.,Choose the grammar pattern that best fits this sentence meaning: Although sales increased profit decreased.,ものの,とはいえ,につれて,べきだ,0
n2-contrast-exception,grammar,ものの,,although,調査は終わったものの、分析には時間がかかる。,Although the survey ended analysis will take time.,Choose the grammar pattern that best fits this sentence meaning: Although the survey ended analysis will take time.,ものの,わけではない,一方だ,に違いない,0
n2-contrast-exception,grammar,どころか,,far from,売上は増えるどころか、昨年より減少した。,Far from increasing sales decreased compared with last year.,Choose the grammar pattern that best fits this sentence meaning: Far from increasing sales decreased compared with last year.,ものとする,あげく,どころか,にすぎない,2
n2-contrast-exception,grammar,どころか,,far from,休むどころか、さらに忙しくなった。,Far from resting I became even busier.,Choose the grammar pattern that best fits this sentence meaning: Far from resting I became even busier.,どころか,ざるを得ない,とはいえ,に関して,0
n2-contrast-exception,grammar,どころか,,far from,彼は謝るどころか、言い訳を始めた。,Far from apologizing he started making excuses.,Choose the grammar pattern that best fits this sentence meaning: Far from apologizing he started making excuses.,てくる,どころか,ばかりに,つつある,1
n2-contrast-exception,grammar,どころか,,far from,問題は解決するどころか、さらに複雑になった。,Far from being solved the problem became more complicated.,Choose the grammar pattern that best fits this sentence meaning: Far from being solved the problem became more complicated.,に際して,どころか,によって,一方で,1
n2-contrast-exception,grammar,どころか,,far from,節約になるどころか、かえって費用が増えた。,Far from saving money costs increased instead.,Choose the grammar pattern that best fits this sentence meaning: Far from saving money costs increased instead.,につながる,どころか,に反して,からこそ,1
